cod_ibge,total_familias,renda_media_pc
3162922,213,200.5305164319249
3162948,97,456.62886597938143
3162955,120,234.825
3163003,90,219.03333333333333
3163102,116,566.3448275862069
3163201,60,358.6166666666667
3163300,111,300.1171171171171
3163409,40,324.2
3163508,132,232.33333333333334
3163607,61,269.8032786885246
3163706,502,315.70717131474106
3163805,174,289.2298850574713
3163904,100,426.62
3164001,134,469.9029850746269
3164100,124,236.79032258064515
3164209,173,189.51445086705203
3164308,81,554.1975308641976
3164407,60,327.4
3164431,51,366.7450980392157
3164472,194,161.2680412371134
3164506,272,313.0110294117647
3164605,111,283.6216216216216
3164704,1457,348.02814001372684
3164803,32,209.40625
3164902,31,416.16129032258067
3165008,142,446.1901408450704
3165107,93,304.44086021505376
3165206,104,333.9807692307692
3165305,124,376.4516129032258
3165404,77,262.12987012987014
3165503,140,165.30714285714285
3165537,129,420.49612403100775
3165552,276,102.8586956521739
3165560,52,448.0
3165578,103,266.2330097087379
3165602,30,385.1333333333333
3165701,121,283.91735537190084
3165800,38,445.1578947368421
3165909,138,369.07971014492756
3166006,100,189.94
3166105,68,271.5735294117647
3166204,224,210.56696428571428
3166303,138,299.55797101449275
3166402,17,260.5882352941176
3166501,113,279.13274336283183
3166600,21,677.5238095238095
3166709,200,377.945
3166808,177,288.38418079096044
3166907,105,264.9904761904762
3166956,107,234.5607476635514
3167004,45,182.44444444444446
3167103,303,372.4092409240924
3167202,4796,342.0239783152627
3167301,50,362.58
3167400,63,134.74603174603175
3167509,28,294.9642857142857
3167608,392,285.4362244897959
3167707,65,249.12307692307692
3167806,60,359.8833333333333
3167905,79,413.24050632911394
3168002,1470,293.49319727891157
3168051,104,178.1153846153846
3168101,63,428.8253968253968
3168200,44,540.8636363636364
3168309,34,294.47058823529414
3168408,279,261.2795698924731
3168507,229,413.26200873362444
3168606,4338,328.86284001844166
3168705,1385,343.72490974729243
3168804,81,294.0
3168903,120,412.1666666666667
3169000,272,353.4742647058824
3169059,41,354.5121951219512
3169109,86,443.0
3169208,156,420.72435897435895
3169307,1877,377.43953116675544
3169356,372,371.21774193548384
3169406,1609,359.2560596643878
3169505,183,275.23497267759564
3169604,541,322.57486136783734
3169703,341,279.31964809384164
3169802,84,400.2857142857143
3169901,2539,421.3339897597479
3170008,288,159.09375
3170057,289,296.56401384083046
3170107,5353,462.27012889968245
3170206,14395,504.3103160819729
3170305,72,186.80555555555554
3170404,2183,376.18781493357767
3170438,81,279.3333333333333
3170479,126,441.1190476190476
3170503,119,369.83193277310926
3170529,259,271.5019305019305
3170578,62,335.93548387096774
3170602,50,477.6
3170651,133,244.54135338345864
3170701,1929,432.800933125972
3170750,79,391.9240506329114
3170800,1463,372.298017771702
3170909,428,155.95093457943926
3171006,244,461.4139344262295
3171030,176,218.80113636363637
3171071,136,311.3235294117647
3171105,77,644.3636363636364
3171154,123,183.73170731707316
3171204,2519,302.25962683604604
3171303,2396,478.3355592654424
3171402,71,247.57746478873239
3171501,108,246.7962962962963
3171600,381,411.15223097112863
3171709,193,407.7564766839378
3171808,164,338.5243902439024
3171907,133,305.54887218045116
3172004,533,409.00187617260787
3172103,112,355.11607142857144
3172202,36,179.80555555555554
3200102,500,279.976
3200136,137,282.6715328467153
3200169,329,261.04559270516717
3200201,398,290.9170854271357
3200300,165,385.1030303030303
3200359,169,264.97633136094674
3200409,378,275.6190476190476
3200508,201,231.93532338308458
3200607,2603,328.18786016135226
3200706,165,333.6848484848485
3200805,1312,366.4237804878049
3200904,1709,382.4681100058514
3201001,269,280.3457249070632
3201100,145,348.93793103448274
3201159,200,236.805
3201209,4103,395.68535218133076
3201308,6690,229.749177877429
3201407,327,362.914373088685
3201506,3100,391.29548387096776
3201605,592,306.7381756756757
3201704,150,412.5466666666667
3201803,69,318.9130434782609
3201902,306,362.17973856209153
3202009,107,420.5420560747664
3202108,524,302.84541984732823
3202207,11,291.6363636363636
3202256,152,387.10526315789474
3202306,470,354.13617021276593
3202405,2505,338.65908183632735
3202454,311,304.86816720257235
3202504,195,427.6307692307692
3202553,205,233.30243902439025
3202603,123,381.7317073170732
3202652,255,284.3921568627451
3202702,216,314.76851851851853
3202801,1377,275.3899782135076
3202900,134,461.95522388059703
3203007,362,300.33977900552486
3203056,496,306.7399193548387
3203106,185,351.37297297297295
3203130,225,445.8488888888889
3203163,172,237.4127906976744
3203205,5051,387.9410017818254
3203304,333,346.3903903903904
3203320,575,268.06434782608693
3203346,189,413.41269841269843
3203353,175,410.0057142857143
3203403,552,259.20471014492756
3203502,560,384.84464285714284
3203601,166,321.2590361445783
3203700,256,321.546875
3203809,240,223.5125
3203908,1816,321.91189427312776
3204005,340,276.72058823529414
3204054,447,311.14317673378076
3204104,498,290.1044176706827
3204203,306,362.10130718954247
3204252,228,333.0394736842105
3204302,305,302.4
3204351,258,345.3565891472868
3204401,135,363.0148148148148
3204500,205,330.98048780487807
3204559,413,403.6900726392252
3204609,232,424.2715517241379
3204658,125,309.088
3204708,392,413.1454081632653
3204807,191,198.64921465968587
3204906,4575,340.0299453551913
3204955,160,367.88125
3205002,8610,253.668524970964
3205010,504,378.00198412698415
3205036,205,394.6048780487805
3205069,288,410.2986111111111
3205101,1739,275.607820586544
3205150,201,305.19900497512435
3205176,207,313.21256038647346
3205200,5900,331.8384745762712
3205309,5198,274.03135821469795
3300100,4060,249.43054187192118
3300159,91,354.34065934065933
3300209,4256,179.01785714285714
3300225,105,255.8
3300233,214,407.89252336448595
3300258,246,376.3617886178862
3300308,2065,297.83825665859564
3300407,2725,234.11119266055047
3300456,15129,218.1134906471016
3300506,145,419.80689655172415
3300605,255,280.56470588235294
3300704,4625,252.5042162162162
3300803,1574,203.17344345616263
3300902,173,489.90751445086704
3300936,137,367.5985401459854
3300951,61,292.0983606557377
3301009,14014,214.6430712144998
3301108,98,253.40816326530611
3301157,107,365.60747663551405
3301207,175,273.9142857142857
3301306,183,222.36612021857923
3301405,176,243.2215909090909
3301504,100,381.85
3301603,66,328.43939393939394
3301702,17328,238.82189646216887
3301801,92,239.06521739130434
3301850,1684,218.0231591448931
3301876,200,281.68
3301900,5504,165.40079941860466
3302007,2555,244.13111545988258
3302056,96,238.4375
3302106,177,392.15819209039546
3302205,2289,383.44954128440367
3302254,172,226.77325581395348
3302270,3030,156.45841584158416
3302304,87,317.5977011494253
3302403,4415,267.05300113250286
3302452,79,585.3291139240506
3302502,6241,236.29818939272553
3302601,211,259.8530805687204
3302700,4725,461.9722751322751
3302809,119,310.5798319327731
3302858,3793,250.63986290535198
3302908,163,250.60122699386503
3303005,1131,350.85057471264366
3303104,111,307.6756756756757
3303203,2664,245.15352852852854
3303302,5612,239.62580185317177
3303401,2856,335.6015406162465
3303500,18871,199.27058823529413
3303609,1410,191.48581560283688
3303708,224,378.95982142857144
3303807,256,326.57421875
3303856,207,239.14492753623188
3303906,4905,278.5896024464832
3303955,187,242.55080213903744
3304003,131,165.0916030534351
3304102,143,423.06293706293707
3304110,129,227.2170542635659
3304128,83,250.12048192771084
3304144,4215,245.6946619217082
3304151,191,291.72251308900525
3304201,2070,419.76607056549057
3304300,1601,183.62273579013117
3304409,91,308.5164835164835
3304508,63,223.68253968253967
3304524,3104,287.2490335051546
3304557,98360,301.26581943879626
3304607,69,232.63768115942028
3304706,249,371.9437751004016
3304755,1891,278.04071919619247
3304805,1276,232.96238244514106
3304904,21189,221.14212215614086
3305000,1289,210.90923196276182
3305109,6810,286.0116005873715
3305133,63,290.41269841269843
3305158,130,267.23846153846154
3305208,2294,255.4812554489974
3305307,68,296.6764705882353
3305406,147,316.59183673469386
3305505,1636,278.79828850855745
3305554,2427,232.52844187963726
3305604,237,255.27004219409284
3305703,156,241.90384615384616
3305752,991,184.13017154389505
3305802,2850,302.3235087719298
3305901,74,193.86486486486487
3306008,2405,289.4557172557173
3306107,1967,240.78240976105744
3306156,93,415.2795698924731
3306206,174,290.52298850574715
3306305,5139,260.3714730492314
3500105,150,578.2333333333333
3500204,69,497.8840579710145
3500303,300,376.6666666666667
3500402,54,396.6666666666667
3500501,69,403.15942028985506
3500550,66,247.43939393939394
3500600,8,241.25
3500709,281,496.0747330960854
3500758,50,427.42
3500808,50,476.16
3500907,56,579.5714285714286
3501004,175,452.7257142857143
3501103,39,249.89743589743588
3501152,116,244.81034482758622
3501202,49,701.469387755102
3501301,262,252.69847328244273
3501400,56,417.625
3501509,36,308.19444444444446
3501608,1973,381.54232133806386
3501707,134,330.32089552238807
3501806,76,554.8552631578947
3501905,238,373.1512605042017
3502002,32,307.8125
3502101,458,440.6484716157205
3502200,210,442.4428571428571
3502309,65,259.9384615384615
3502408,55,353.6181818181818
3502507,195,389.14871794871794
3502606,60,482.8833333333333
3502705,372,285.0430107526882
3502754,192,252.28645833333334
3502804,4439,480.30615003379137
3502903,267,404.2696629213483
3503000,49,363.46938775510205
3503109,68,409.30882352941177
3503158,56,404.55357142857144
3503208,2935,334.5897785349233
3503307,3129,316.9475870885267
3503356,40,284.625
3503406,99,488.95959595959596
3503505,70,360.9142857142857
3503604,74,303.6216216216216
3503703,59,397.1186440677966
3503802,32,416.75
3503901,2217,284.85791610284167
3503950,42,688.8095238095239
3504008,1845,404.6650406504065
3504107,2039,362.2388425698872
3504206,54,377.0740740740741
3504305,48,209.64583333333334
3504404,154,306.7857142857143
3504503,1482,297.2678812415655
3504602,145,589.9931034482759
3504701,22,383.72727272727275
3504800,78,424.4102564102564
3504909,161,400.2173913043478
3505005,54,330.01851851851853
3505104,95,304.42105263157896
3505203,163,333.74233128834356
3505302,232,313.5086206896552
3505351,136,238.11764705882354
3505401,150,403.97333333333336
3505500,2152,393.0
3505609,328,277.9146341463415
3505708,3923,273.68901351006883
3505807,136,507.4632352941176
3505906,344,339.30232558139534
3506003,8498,422.6294422216992
3506102,1464,332.4139344262295
3506201,26,511.9230769230769
3506300,127,376.81102362204723
3506359,1408,287.8863636363636
3506409,81,530.0617283950618
3506508,1729,423.47946790052055
3506607,402,286.97512437810946
3506706,143,213.17482517482517
3506805,104,362.4230769230769
3506904,101,307.2178217821782
3507001,412,474.2645631067961
3507100,223,258.63677130044846
3507159,69,257.6231884057971
3507209,14,437.7857142857143
3507308,38,306.60526315789474
3507407,130,458.2692307692308
3507456,53,385.8301886792453
3507506,2092,307.8728489483748
3507605,3002,386.63324450366423
3507704,67,428.7910447761194
3507753,51,348.37254901960785
3507803,164,413.9756097560976
3507902,142,414.4225352112676
3508009,259,242.6138996138996
3508108,207,263.6135265700483
3508207,67,492.2985074626866
3508306,62,446.758064516129
3508405,216,294.0925925925926
3508504,1481,350.9824442943957
3508603,271,157.42066420664207
3508702,227,350.7973568281938
3508801,102,320.6470588235294
3508900,44,525.5681818181819
3509007,1370,414.82189781021896
3509106,93,224.247311827957
3509205,2661,177.60353250657647
3509254,389,378.9511568123393
3509304,115,374.32173913043476
3509403,185,304.0864864864865
3509452,75,343.2
3509502,14516,275.6836594103059
3509601,1251,288.41886490807354
3509700,256,376.61328125
3509809,37,348.6216216216216
3509908,148,348.6418918918919
3509957,69,151.231884057971
3510005,245,384.56734693877553
3510104,13,318.61538461538464
3510153,77,265.5844155844156
3510203,2124,332.8239171374765
3510302,184,265.9130434782609
3510401,386,186.15025906735752
3510500,3976,432.739185110664
3510609,8195,293.2372178157413
3510708,123,499.3414634146341
3510807,221,339.94117647058823
3510906,30,352.56666666666666
3511003,199,376.0150753768844
3511102,1366,427.8931185944363
3511201,55,492.27272727272725
3511300,91,570.8791208791209
3511409,145,360.97241379310344
3511508,142,464.22535211267603
3511607,109,294.04587155963304
3511706,112,178.09821428571428
3511904,71,344.8169014084507
3512001,160,312.01875
3512100,146,419.3082191780822
3512209,246,231.6788617886179
3512308,137,439.1240875912409
3512407,149,380.76510067114094
3512506,89,533.943820224719
3512605,71,384.90140845070425
3512704,29,165.75862068965517
3512803,32,239.90625
3512902,73,430.2191780821918
3513009,2678,384.81964152352504
3513108,286,307.2412587412587
3513207,64,356.578125
3513306,44,241.29545454545453
3513405,1416,314.31497175141243
3513504,2141,219.49462867818775
3513603,318,298.30817610062894
3513702,178,382.75280898876406
3513801,8284,347.0627716079189
3513850,31,474.4516129032258
3513900,118,417.35593220338984
3514007,76,273.60526315789474
3514106,190,313.2894736842105
3514205,40,485.775
3514304,60,211.25
3514403,234,419.2478632478632
3514502,142,513.1830985915493
3514601,68,310.75
3514700,104,260.53846153846155
3514809,229,308.4759825327511
3514908,143,227.83916083916083
3514924,37,236.51351351351352
3514957,15,339.6
3515004,6449,331.6326562257714
3515103,2598,306.0219399538106
3515129,46,368.8478260869565
3515152,32,354.9375
3515186,198,458.95454545454544
3515194,41,469.0731707317073
3515202,108,629.7685185185185
3515301,32,367.4375
3515350,187,364.96256684491976
3515400,180,434.85555555555555
3515509,1386,370.7279942279942
3515608,33,295.1515151515151
3515657,16,389.5
3515707,3320,284.42289156626504
3515806,28,539.0
3515905,42,416.9047619047619
3516002,131,263.3358778625954
3516101,54,483.27777777777777
3516200,4648,347.0456110154905
3516309,4744,257.06429173693084
3516408,3642,269.4456342668863
3516507,30,736.9
3516606,60,430.73333333333335
3516705,399,351.76190476190476
3516804,39,477.5128205128205
3516853,38,211.55263157894737
3516903,83,367.31325301204816
3517000,82,269.5975609756098
3517109,62,430.14516129032256
3517208,108,424.8888888888889
3517307,60,232.5
3517406,332,316.3885542168675
3517505,92,452.39130434782606
3517604,273,373.8974358974359
3517703,136,237.61029411764707
3517802,125,515.88
3517901,100,281.83
3518008,44,627.3181818181819
3518107,89,260.9550561797753
3518206,211,410.042654028436
3518305,341,286.41055718475076
3518404,1771,313.1609260304912
3518503,153,489.15686274509807
3518602,226,248.07079646017698
3518701,4191,322.4376043903603
3518800,20817,345.22640149877503
3518859,64,255.140625
3518909,48,403.8541666666667
3519006,96,330.1666666666667
3519055,3,68.0
3519071,3966,269.92334846192637
3519105,114,366.6842105263158
3519204,81,317.0617283950617
3519253,58,211.20689655172413
3519303,253,156.399209486166
3519402,91,311.56043956043953
3519501,124,309.0725806451613
3519600,436,374.1215596330275
3519709,1341,244.56748695003728
3519808,86,331.4651162790698
3519907,103,411.3009708737864
3520004,206,257.65533980582524
3520103,189,320.27513227513225
3520202,133,267.3533834586466
3520301,1208,302.86092715231786
3520400,201,464.8457711442786
3520426,270,457.8074074074074
3520442,178,523.9662921348314
3520509,2183,437.12780577187357
3520608,61,319.6393442622951
3520707,65,426.66153846153844
3520806,38,464.05263157894734
3520905,114,318.9035087719298
3521002,213,240.45070422535213
3521101,46,360.5652173913044
3521150,32,196.5
3521200,78,319.6923076923077
3521309,146,406.09589041095893
3521408,111,460.6126126126126
3521507,55,396.09090909090907
3521606,75,406.81333333333333
3521705,267,318.0299625468165
3521804,222,311.0990990990991
3521903,100,326.19
3522000,31,426.16129032258067
3522109,3350,272.28746268656715
3522158,51,211.27450980392157
3522208,3018,406.63220675944336
3522307,2844,340.0752461322082
3522406,2605,351.48176583493284
3522505,4071,269.1481208548268
3522604,428,366.7102803738318
3522653,83,187.289156626506
3522703,137,374.46715328467155
3522802,203,344.7832512315271
3522901,79,332.6835443037975
3523008,67,430.9850746268657
3523107,8297,340.3237314692057
3523206,1382,304.5767004341534
3523305,137,327.6715328467153
3523404,28,463.35714285714283
3523503,151,261.7549668874172
3523602,103,215.8640776699029
3523701,103,158.74757281553397
3523800,65,290.2
3523909,3712,400.4075969827586
3524006,292,237.0958904109589
3524105,262,316.7748091603053
3524204,68,480.8235294117647
3524303,1704,365.72535211267603
3524402,3943,324.04539690590923
3524501,70,528.2714285714286
3524600,240,401.89166666666665
3524709,20,403.85
3524808,301,407.6578073089701
3524907,69,249.44927536231884
3525003,2310,400.9835497835498
3525102,284,383.55281690140845
3525201,213,267.34272300469485
3525300,2050,449.2965853658537
3525409,38,310.05263157894734
3525508,84,410.51190476190476
3525607,49,434.3469387755102
3525706,193,483.96891191709847
3525805,49,324.40816326530614
3525854,21,267.5238095238095
3525904,3029,358.7348960052823
3526001,164,304.8719512195122
3526100,254,368.7244094488189
3526209,1317,318.16021260440397
3526308,66,289.1060606060606
3526407,215,301.4
3526506,43,390.4186046511628
3526605,79,290.5822784810127
3526704,1926,461.4896157840083
3526803,253,365.17391304347825
3526902,6615,309.83507180650037
3527009,41,371.5365853658537
3527108,391,347.9130434782609
3527207,1841,323.343834872352
3527256,44,525.0909090909091
3527306,240,210.1
3527405,184,393.2554347826087
3527504,35,484.0
3527603,107,292.1775700934579
3527702,81,384.12345679012344
3527801,54,383.1111111111111
3527900,62,427.758064516129
3528007,106,388.89622641509436
3528106,106,440.5377358490566
3528205,39,450.8205128205128
3528304,41,641.829268292683
3528403,304,275.2796052631579
3528502,2295,424.9446623093682
3528601,83,329.6265060240964
3528700,71,343.6619718309859
3528809,165,363.3757575757576
3528858,23,304.95652173913044
3528908,61,425.8032786885246
3529005,3949,382.48164092175233
3529104,38,467.3421052631579
3529203,205,311.37560975609756
3529302,1292,329.33513931888547
3529401,4070,327.2928746928747
3529500,40,535.7
3529609,50,608.8
3529658,37,461.56756756756755
3529708,236,317.6906779661017
3529807,100,387.88
3529906,347,269.71181556195967
3530003,40,581.95
3530102,232,415.66379310344826
3530201,288,511.12152777777777
3530300,322,392.83850931677017
3530409,54,354.4259259259259
3530508,407,359.2899262899263
3530607,8582,226.55127010020973
3530706,2118,368.5576015108593
3530805,342,381.7690058479532
3530904,37,228.2972972972973
3531001,30,519.5666666666667
3531100,1331,245.6130728775357
3531209,33,301.24242424242425
3531308,225,455.93333333333334
3531407,192,350.609375
3531506,136,366.58088235294116
3531605,56,411.0892857142857
3531704,44,257.27272727272725
3531803,1811,259.8757592490337
3531902,276,271.8188405797101
3532009,14,542.9285714285714
3532058,33,229.9090909090909
3532108,83,476.67469879518075
3532157,35,193.71428571428572
3532207,72,452.8333333333333
3532306,70,331.3142857142857
3532405,186,248.50537634408602
3532504,111,488.1261261261261
3532603,82,528.670731707317
3532702,57,295.6842105263158
3532801,55,481.03636363636366
3532827,161,211.9751552795031
3532843,28,467.25
3532868,10,485.9
3532900,132,473.81060606060606
3533007,138,306.7608695652174
3533106,31,445.6774193548387
3533205,49,159.81632653061226
3533254,44,379.45454545454544
3533304,33,269.3333333333333
3533403,22,328.8636363636364
3533502,265,396.7358490566038
3533601,52,282.4807692307692
3533700,49,310.61224489795916
3533809,20,182.0
3533908,1267,319.65351223362273
3534005,32,337.71875
3534104,36,368.75
3534203,36,483.1388888888889
3534302,179,339.55307262569835
3534401,10957,361.53888280394307
3534500,35,374.1714285714286
3534609,266,420.3233082706767
3534708,1692,389.68617021276594
3534757,115,376.9304347826087
3534807,146,231.97260273972603
3534906,75,395.64
3535002,96,293.5833333333333
3535101,71,440.6056338028169
3535200,107,484.8878504672897
3535309,209,289.7894736842105
3535408,168,338.2738095238095
3535507,1345,310.8289962825279
3535606,187,348.331550802139
3535705,37,355.02702702702703
3535804,166,272.90361445783134
3535903,64,430.4375
3536000,142,311.6619718309859
3536109,45,401.6
3536208,207,351.07729468599035
3536257,50,413.28
3536307,103,274.50485436893206
3536406,119,255.7983193277311
3536505,1667,350.07258548290343
3536570,26,247.57692307692307
3536604,107,441.13084112149534
3536703,300,266.63666666666666
3536802,66,311.1060606060606
3536901,28,575.1785714285714
3537008,150,214.63333333333333
3537107,31,421.35483870967744
3537156,37,491.86486486486484
3537206,131,248.27480916030535
3537305,356,344.0084269662921
3537404,146,402.6986301369863
3537503,60,424.46666666666664
3537602,2280,295.99078947368423
3537701,68,506.6029411764706
3537800,413,321.3680387409201
3537909,199,387.37688442211055
3538006,3879,328.31889662284095
3538105,105,374.6380952380952
3538204,158,349.15822784810126
3538303,52,411.0
3538501,136,313.5367647058824
3538600,213,330.1079812206573
3538709,6389,359.61715448426986
3538808,268,297.04477611940297
3538907,206,376.4271844660194
3539004,55,315.8363636363636
3539103,136,222.85294117647058
3539202,176,465.1988636363636
3539301,333,451.25525525525524
3539400,104,387.90384615384613
3539509,257,332.0661478599222
3539608,62,399.0
3539707,60,374.4
3539806,3242,266.2794571252313
3539905,85,507.7294117647059
3540002,225,523.9688888888888
3540101,39,293.9230769230769
3540200,275,278.35636363636365
3540259,60,542.1166666666667
3540309,45,642.9555555555555
3540408,76,485.0263157894737
3540507,61,297.4754098360656
3540606,268,398.7985074626866
3540705,268,371.4850746268657
3540754,208,317.72115384615387
3540804,127,467.45669291338584
3540853,40,292.6
3540903,125,213.872
3541000,2994,343.8991315965264
3541059,113,323.0
3541109,38,366.36842105263156
3541208,129,390.4418604651163
3541307,1260,480.36031746031745
3541406,4441,418.84147714478723
3541505,298,352.73489932885906
3541604,257,336.45525291828795
3541653,61,348.8688524590164
3541703,131,254.6030534351145
3541802,42,374.0952380952381
3541901,120,370.43333333333334
3542008,90,316.15555555555557
3542107,65,212.0
3542206,267,362.0
3542305,62,260.19354838709677
3542404,125,443.824
3542503,40,532.35
3542602,1822,330.6251372118551
3542701,77,329.14285714285717
3542800,52,265.71153846153845
3542909,75,271.73333333333335
3543006,324,292.2654320987654
3543105,53,291.66037735849056
3543204,75,463.14666666666665
3543238,42,387.8809523809524
3543253,89,310.5280898876405
3543303,1745,351.0446991404011
3543402,6113,384.3955504662195
3543501,92,235.43478260869566
3543600,45,527.5777777777778
3543709,68,251.4558823529412
3543808,67,450.92537313432837
3543907,3114,447.6364804110469
3544004,116,335.3448275862069
3544103,451,317.26164079822615
3544202,122,366.3688524590164
3544251,232,356.8103448275862
3544301,133,271.83458646616543
3544400,37,387.35135135135135
3544509,36,615.5833333333334
3544608,90,431.56666666666666
3544707,43,393.09302325581393
3544806,82,377.1585365853659
3544905,74,375.94594594594594
3545001,182,330.24725274725273
3545100,61,272.8032786885246
3545159,24,315.2083333333333
3545209,1418,361.8469675599436
3545308,308,313.6720779220779
3545407,126,360.3333333333333
3545506,57,359.70175438596493
3545605,161,513.776397515528
3545704,81,616.7654320987655
3545803,1714,419.8448074679113
3546009,142,290.69718309859155
3546108,33,488.6363636363636
3546207,40,414.075
3546256,32,387.40625
3546306,143,340.9160839160839
3546405,267,384.94007490636704
3546504,78,268.5128205128205
3546603,241,427.63900414937757
3546702,80,318.525
3546801,378,292.3412698412698
3546900,46,440.1304347826087
3547007,83,381.4457831325301
3547106,42,327.45238095238096
3547205,27,428.3333333333333
3547304,2089,319.3575873623743
3547403,27,684.1481481481482
3547502,196,397.0765306122449
3547601,173,374.78612716763007
3547650,31,667.0322580645161
3547700,216,315.1990740740741
3547809,9594,287.9814467375443
3547908,91,274.3076923076923
3548005,14,415.2857142857143
3548054,124,395.2903225806452
3548104,45,573.9333333333333
3548203,86,399.2325581395349
3548302,37,472.81081081081084
3548401,86,599.8720930232558
3548500,3708,345.1761057173679
3548609,114,389.55263157894734
3548708,9593,278.31116439070155
3548807,42,513.2857142857143
3548906,3785,292.61770145310436
3549003,30,430.93333333333334
3549102,411,533.9367396593674
3549201,31,658.6774193548387
3549250,23,471.39130434782606
3549300,31,413.83870967741933
3549409,159,401.3522012578616
3549508,106,288.5660377358491
3549607,79,447.1392405063291
3549706,287,306.42857142857144
3549805,6867,393.7752694436353
3549904,13303,315.55548037889037
3549953,223,296.4080717488789
3550001,148,324.3243243243243
3550100,269,391.9553903345725
3550209,279,394.2903225806452
3550308,233230,339.1431174644554
3550407,254,290.87401574803147
3550506,86,378.5813953488372
3550605,442,340.0904977375566
3550704,1784,277.54484304932737
3550803,67,435.8059701492537
3550902,103,320.3495145631068
3551009,3887,275.7471057370723
3551108,93,389.03225806451616
3551207,48,446.4791666666667
3551306,66,626.560606060606
3551405,160,199.90625
3551504,329,279.1550151975684
3551603,149,387.2281879194631
3551702,2083,305.6845895343255
3551801,226,406.53982300884957
3551900,143,293.0
3552007,84,284.1190476190476
3552106,268,249.02985074626866
3552205,9846,312.16402600040624
3552304,92,505.0869565217391
3552403,4048,367.2779150197629
3552502,6435,351.5958041958042
3552551,63,573.4920634920635
3552601,117,372.79487179487177
3552700,100,314.76
3552809,5031,354.66805804015104
3552908,63,352.6507936507937
3553005,106,288.3301886792453
3553104,82,389.8658536585366
3553203,34,406.61764705882354
3553302,207,305.7971014492754
3553401,321,272.7601246105919
3553500,104,396.66346153846155
3553609,120,265.2916666666667
3553658,28,587.1071428571429
3553708,1387,351.8983417447729
3553807,257,381.28793774319064
3553856,128,254.203125
3553906,57,322.6666666666667
3553955,165,291.53333333333336
3554003,2058,292.88775510204084
3554102,4836,420.10876757650954
3554201,56,356.3392857142857
3554300,357,324.81232492997196
3554409,74,407.6621621621622
3554508,241,429.5311203319502
3554607,60,460.35
3554656,41,347.0
3554706,96,508.1041666666667
3554755,25,96.96
3554805,298,243.78523489932886
3554904,72,535.875
3554953,85,411.4470588235294
3555000,1492,463.7580428954424
3555109,121,445.1818181818182
3555208,37,475.27027027027026
3555307,40,729.025
3555356,40,237.875
3555406,2176,256.88327205882354
3555505,42,263.35714285714283
3555604,83,538.0843373493976
3555703,19,529.6842105263158
3555802,107,402.196261682243
3555901,15,366.6666666666667
3556008,135,470.5925925925926
3556107,142,403.2887323943662
3556206,28,229.57142857142858
3556305,159,359.71069182389937
3556354,84,373.29761904761904
3556404,200,447.95
3556453,339,310.12094395280235
3556503,1495,271.25150501672243
3556602,115,404.8608695652174
3556701,19,332.10526315789474
3556800,219,625.4520547945206
3556909,59,527.6779661016949
3556958,14,592.6428571428571
3557006,1476,275.88482384823845
3557105,1895,468.2137203166227
3557154,32,550.4375
3557204,104,288.25961538461536
3557303,88,301.60227272727275
4100103,129,335.0
4100202,60,287.26666666666665
4100301,68,289.3382352941176
4100400,2318,350.0030198446937
4100459,109,455.61467889908255
4100509,262,500.12213740458014
4100608,218,362.3532110091743
4100707,189,342.15343915343914
4100806,72,429.80555555555554
4100905,103,294.00970873786406
4101002,226,410.38495575221236
4101051,57,515.280701754386
4101101,351,382.3618233618234
4101150,37,472.13513513513516
4101200,261,270.8773946360153
4101309,145,245.21379310344827
4101408,3475,481.5260431654676
4101507,3353,585.9194750969281
4101606,345,316.98840579710145
4101655,75,206.61333333333334
4101705,268,488.9179104477612
4101804,2945,280.11986417657045
4101853,62,378.46774193548384
4101903,122,422.0655737704918
4102000,540,571.762962962963
4102109,157,469.4140127388535
4102208,22,425.3181818181818
4102307,96,290.5
4102406,456,416.35526315789474
4102505,306,424.62745098039215
4102604,181,395.8508287292818
4102703,57,364.9122807017544
4102752,80,390.7875
4102802,103,453.378640776699
4102901,322,379.0496894409938
4103008,82,312.5975609756098
4103024,26,403.7692307692308
4103040,103,219.0873786407767
4103057,194,384.29896907216494
4103107,139,368.7913669064748
4103156,78,578.4102564102565
4103206,56,531.8392857142857
4103222,53,602.6603773584906
4103305,164,460.8048780487805
4103354,82,320.7560975609756
4103370,75,380.73333333333335
4103404,55,363.54545454545456
4103453,280,587.8535714285714
4103479,90,439.06666666666666
4103503,154,346.3961038961039
4103602,436,301.4105504587156
4103701,2344,393.7568259385666
4103800,81,343.55555555555554
4103909,271,412.7158671586716
4103958,92,293.5652173913044
4104006,267,336.17228464419475
4104055,85,323.8705882352941
4104105,57,149.05263157894737
4104204,1618,333.98825710754016
4104253,165,347.03636363636366
4104303,3097,405.4575395544075
4104402,249,265.7831325301205
4104428,242,299.26446280991735
4104451,236,361.78389830508473
4104501,160,378.73125
4104600,212,376.8066037735849
4104659,265,342.66037735849056
4104709,203,400.70443349753697
4104808,8300,549.3793975903615
4104907,2567,384.78535255161665
4105003,187,414.6524064171123
4105102,129,439.3643410852713
4105201,160,207.2875
4105300,150,585.1333333333333
4105409,274,382.6131386861314
4105508,1622,424.0980271270037
4105607,140,389.6
4105706,289,393.83737024221455
4105805,4889,345.86663939455923
4105904,157,394.0063694267516
4106001,182,337.3626373626374
4106100,79,361.46835443037975
4106209,102,454.51960784313724
