cod_ibge,total_familias,renda_media_pc,ivs_geral,ivs_infraestrutura_urbana,ivs_capital_humano,ivs_renda_trabalho,score_prioridade,faixa_prioridade
2921500,2981,147.40355585374036,0.546,0.352,0.643,0.644,22.38,BAIXA
2103802,1195,162.66499162479062,0.446,0.358,0.498,0.483,22.38,BAIXA
3126703,530,279.222641509434,0.432,0.382,0.448,0.467,22.37,BAIXA
2410603,91,215.7912087912088,0.442,0.372,0.404,0.549,22.37,BAIXA
4212601,21,804.5714285714286,0.31,0.404,0.202,0.323,22.37,BAIXA
4124202,50,456.6,0.32,0.395,0.33,0.234,22.36,BAIXA
2709004,128,265.640625,0.527,0.38,0.586,0.616,22.36,BAIXA
2600906,211,167.11848341232226,0.481,0.359,0.584,0.501,22.35,BAIXA
2909604,1213,161.87304204451772,0.526,0.357,0.562,0.66,22.34,BAIXA
3514304,60,211.25,0.265,0.37,0.254,0.172,22.31,BAIXA
1200252,218,267.36866359447004,0.441,0.379,0.517,0.427,22.29,BAIXA
4301925,6,679.1666666666666,0.343,0.4,0.221,0.408,22.27,BAIXA
3554755,25,96.96,0.299,0.317,0.313,0.266,22.27,BAIXA
2900801,1202,242.42013311148085,0.48,0.375,0.576,0.489,22.27,BAIXA
1505502,3865,250.6302716688228,0.43,0.376,0.534,0.38,22.26,BAIXA
3519253,58,211.20689655172413,0.367,0.369,0.42,0.313,22.26,BAIXA
2106102,143,190.6083916083916,0.464,0.364,0.541,0.488,22.25,BAIXA
2920205,270,239.7703703703704,0.5,0.374,0.574,0.551,22.24,BAIXA
2700508,1119,192.41733690795357,0.551,0.364,0.738,0.55,22.22,BAIXA
2210631,139,261.76258992805754,0.526,0.377,0.545,0.657,22.22,BAIXA
2921005,1950,242.21589743589743,0.424,0.374,0.443,0.456,22.22,BAIXA
2610301,175,216.05142857142857,0.514,0.369,0.599,0.573,22.2,BAIXA
1720937,61,399.75409836065575,0.53,0.389,0.62,0.58,22.2,BAIXA
2301406,163,177.53374233128835,0.459,0.359,0.488,0.531,22.17,BAIXA
2606101,1484,181.283692722372,0.485,0.36,0.523,0.572,22.17,BAIXA
2304400,73396,248.5088560684506,0.33,0.374,0.334,0.283,22.16,BAIXA
3108503,146,157.6917808219178,0.441,0.352,0.476,0.494,22.15,BAIXA
4312252,157,306.7643312101911,0.348,0.381,0.396,0.268,22.15,BAIXA
3117504,377,279.49867374005305,0.429,0.378,0.473,0.437,22.15,BAIXA
4110201,240,319.2,0.42,0.382,0.489,0.388,22.14,BAIXA
4106555,111,458.6126126126126,0.397,0.391,0.341,0.46,22.14,BAIXA
2608107,1394,166.95337159253947,0.482,0.355,0.589,0.501,22.14,BAIXA
3171071,136,311.3235294117647,0.408,0.381,0.351,0.491,22.13,BAIXA
2514107,208,209.8221153846154,0.507,0.366,0.61,0.546,22.11,BAIXA
2501401,259,112.02702702702705,0.479,0.327,0.532,0.578,22.11,BAIXA
5220603,300,325.51,0.338,0.382,0.343,0.29,22.11,BAIXA
2407401,210,197.0047619047619,0.401,0.363,0.421,0.418,22.1,BAIXA
4309209,4616,308.44454072790296,0.303,0.38,0.312,0.218,22.09,BAIXA
5003454,198,455.9343434343434,0.34,0.39,0.368,0.263,22.09,BAIXA
2210623,143,163.87412587412587,0.506,0.353,0.513,0.651,22.09,BAIXA
2509008,378,179.56349206349208,0.513,0.358,0.711,0.469,22.08,BAIXA
2614303,148,240.60135135135133,0.453,0.371,0.509,0.48,22.07,BAIXA
2930303,1216,325.8305921052632,0.493,0.381,0.452,0.647,22.05,BAIXA
2513703,4584,196.80820423303516,0.444,0.362,0.504,0.465,22.05,BAIXA
1713809,201,243.99502487562188,0.456,0.371,0.532,0.465,22.04,BAIXA
2410405,305,135.16065573770493,0.474,0.34,0.528,0.553,22.04,BAIXA
2616001,1100,250.5690909090909,0.501,0.372,0.586,0.544,22.04,BAIXA
2505352,171,152.96491228070175,0.56,0.348,0.642,0.69,22.03,BAIXA
2610509,1648,198.83373786407768,0.485,0.362,0.528,0.566,22.02,BAIXA
1508001,2575,153.71922330097087,0.461,0.348,0.549,0.485,22.02,BAIXA
3130655,193,148.77720207253887,0.429,0.346,0.465,0.477,22.02,BAIXA
1504059,1842,182.34527687296415,0.453,0.357,0.546,0.457,21.99,BAIXA
3547809,9594,287.9814467375443,0.268,0.376,0.218,0.21,21.99,BAIXA
3157203,433,226.66281755196303,0.367,0.367,0.378,0.355,21.98,BAIXA
2906402,148,251.69594594594597,0.476,0.371,0.488,0.569,21.97,BAIXA
2705002,309,149.38187702265373,0.558,0.345,0.683,0.647,21.95,BAIXA
2931202,250,191.908,0.482,0.359,0.605,0.481,21.95,BAIXA
5003504,129,582.3023255813954,0.369,0.392,0.425,0.291,21.95,BAIXA
2927606,255,192.68627450980392,0.544,0.359,0.591,0.681,21.94,BAIXA
1600238,183,193.1311475409836,0.463,0.359,0.542,0.489,21.94,BAIXA
2208601,97,197.98969072164948,0.521,0.36,0.529,0.675,21.93,BAIXA
2930204,2155,129.54060324825986,0.486,0.335,0.555,0.567,21.93,BAIXA
2204303,303,69.16831683168317,0.443,0.272,0.561,0.495,21.91,BAIXA
4128633,78,156.67948717948718,0.451,0.347,0.571,0.436,21.9,BAIXA
1200138,159,165.0440251572327,0.459,0.35,0.603,0.425,21.9,BAIXA
3104452,154,326.0584415584416,0.481,0.378,0.472,0.593,21.89,BAIXA
2802403,233,132.33476394849785,0.469,0.335,0.589,0.482,21.85,BAIXA
3162252,156,291.8205128205128,0.41,0.374,0.411,0.445,21.85,BAIXA
2918100,2370,208.11350210970463,0.498,0.361,0.582,0.55,21.85,BAIXA
2804904,256,241.27734375,0.507,0.367,0.594,0.561,21.84,BAIXA
2202117,163,108.25766871165644,0.552,0.319,0.601,0.735,21.83,BAIXA
3121407,80,255.675,0.396,0.369,0.408,0.412,21.83,BAIXA
3166501,113,279.13274336283183,0.508,0.372,0.666,0.486,21.82,BAIXA
3519204,81,317.0617283950617,0.306,0.376,0.299,0.243,21.82,BAIXA
2707107,1307,133.62892119357306,0.508,0.335,0.625,0.565,21.81,BAIXA
2807006,65,233.1076923076923,0.479,0.365,0.564,0.508,21.81,BAIXA
2603306,122,141.70491803278688,0.487,0.339,0.503,0.618,21.81,BAIXA
3541000,2994,343.8991315965264,0.319,0.378,0.308,0.272,21.8,BAIXA
2516755,86,212.8139534883721,0.463,0.361,0.568,0.461,21.8,BAIXA
2612455,163,188.2085889570552,0.527,0.355,0.599,0.627,21.79,BAIXA
2308500,2020,223.3386138613861,0.503,0.363,0.581,0.565,21.79,BAIXA
2803203,1910,210.0591623036649,0.553,0.36,0.624,0.674,21.78,BAIXA
2700706,318,146.44654088050314,0.494,0.34,0.607,0.534,21.75,BAIXA
2906824,296,167.0168918918919,0.492,0.348,0.549,0.578,21.75,BAIXA
2702504,216,173.96296296296296,0.511,0.35,0.62,0.562,21.74,BAIXA
2200707,299,199.6488294314381,0.451,0.357,0.515,0.482,21.74,BAIXA
1200450,1324,136.3950151057402,0.431,0.335,0.574,0.384,21.73,BAIXA
3142007,279,278.0824372759857,0.415,0.37,0.424,0.452,21.72,BAIXA
4102802,103,453.378640776699,0.31,0.383,0.303,0.245,21.71,BAIXA
3543808,67,450.9253731343284,0.332,0.382,0.358,0.257,21.66,BAIXA
1506807,12633,315.8260112404021,0.394,0.373,0.371,0.437,21.66,BAIXA
2921450,140,257.1,0.546,0.366,0.614,0.659,21.65,BAIXA
2914653,1958,234.65985699693564,0.507,0.362,0.6,0.559,21.63,BAIXA
2516706,533,111.79737335834896,0.474,0.318,0.573,0.532,21.63,BAIXA
3149200,62,409.8225806451613,0.306,0.379,0.273,0.267,21.61,BAIXA
2911600,308,264.987012987013,0.45,0.366,0.466,0.519,21.59,BAIXA
2932507,1221,204.04258804258805,0.526,0.355,0.65,0.572,21.57,BAIXA
4312427,35,323.45714285714286,0.321,0.372,0.239,0.352,21.57,BAIXA
2931608,241,171.5186721991701,0.538,0.346,0.693,0.576,21.56,BAIXA
5204557,25,421.92,0.371,0.378,0.369,0.367,21.52,BAIXA
5108402,9918,373.59699536196814,0.318,0.375,0.313,0.266,21.52,BAIXA
2105948,175,284.9028571428572,0.468,0.367,0.545,0.493,21.51,BAIXA
2918506,250,247.636,0.518,0.362,0.654,0.539,21.51,BAIXA
2203206,352,219.86647727272728,0.423,0.357,0.445,0.466,21.5,BAIXA
2926657,120,163.10833333333332,0.466,0.342,0.585,0.471,21.49,BAIXA
2602001,2307,182.67620286085827,0.49,0.348,0.563,0.558,21.49,BAIXA
1100106,1471,297.16995241332427,0.386,0.368,0.467,0.323,21.49,BAIXA
2200608,311,166.69131832797427,0.438,0.343,0.465,0.505,21.48,BAIXA
4104055,85,323.8705882352941,0.394,0.37,0.421,0.392,21.46,BAIXA
3164100,124,236.79032258064515,0.431,0.359,0.47,0.465,21.44,BAIXA
2207405,176,279.9375,0.497,0.365,0.552,0.574,21.43,BAIXA
2209955,134,250.52985074626864,0.5,0.361,0.575,0.563,21.43,BAIXA
2606705,90,258.06666666666666,0.491,0.362,0.575,0.536,21.43,BAIXA
2702553,343,309.8600583090379,0.557,0.368,0.625,0.679,21.42,BAIXA
4304689,67,322.07462686567163,0.337,0.369,0.406,0.237,21.41,BAIXA
2923308,180,310.8611111111111,0.443,0.368,0.468,0.493,21.41,BAIXA
2105989,116,113.30172413793105,0.443,0.315,0.487,0.526,21.4,BAIXA
2314102,3144,156.84764631043257,0.497,0.338,0.563,0.59,21.4,BAIXA
3157377,109,261.5229357798165,0.48,0.362,0.46,0.617,21.4,BAIXA
2924678,121,166.4214876033058,0.507,0.341,0.657,0.524,21.38,BAIXA
2930766,235,144.2127659574468,0.516,0.332,0.646,0.569,21.36,BAIXA
4117503,246,358.3008130081301,0.308,0.371,0.336,0.217,21.36,BAIXA
3301850,1684,218.0231591448931,0.364,0.354,0.389,0.348,21.36,BAIXA
5005202,291,277.9656357388316,0.359,0.363,0.39,0.325,21.34,BAIXA
4201307,238,337.2563025210084,0.306,0.369,0.34,0.208,21.34,BAIXA
4318465,36,157.69444444444446,0.369,0.337,0.469,0.302,21.33,BAIXA
2601003,114,210.1929824561404,0.506,0.352,0.589,0.578,21.33,BAIXA
2501005,482,135.3713692946058,0.511,0.327,0.634,0.571,21.32,BAIXA
4107801,22,599.4090909090909,0.265,0.381,0.216,0.199,21.32,BAIXA
2925956,1196,172.7541806020067,0.525,0.342,0.53,0.702,21.32,BAIXA
2706448,106,232.23584905660377,0.467,0.356,0.565,0.481,21.32,BAIXA
2515807,69,146.65217391304347,0.507,0.332,0.558,0.632,21.3,BAIXA
2609709,1082,187.59981515711644,0.47,0.346,0.496,0.568,21.3,BAIXA
3540903,125,213.872,0.272,0.352,0.25,0.214,21.29,BAIXA
2503605,225,165.24444444444444,0.501,0.339,0.582,0.583,21.29,BAIXA
1710706,160,278.425,0.466,0.362,0.594,0.442,21.28,BAIXA
2616209,173,186.4971098265896,0.469,0.345,0.529,0.534,21.26,BAIXA
2309409,1694,173.4805194805195,0.512,0.341,0.595,0.6,21.25,BAIXA
2803302,302,259.341059602649,0.471,0.359,0.49,0.565,21.25,BAIXA
2702355,1173,176.88491048593352,0.525,0.342,0.643,0.59,21.25,BAIXA
1100205,13092,406.2130308585396,0.322,0.372,0.364,0.23,21.24,BAIXA
3556404,200,447.95,0.297,0.374,0.312,0.204,21.23,BAIXA
2932804,316,225.56012658227849,0.46,0.353,0.538,0.488,21.22,BAIXA
3106655,127,231.71653543307087,0.462,0.354,0.546,0.486,21.21,BAIXA
2904407,171,366.8654970760234,0.539,0.369,0.571,0.676,21.21,BAIXA
1508084,1146,398.3979057591623,0.397,0.371,0.425,0.396,21.21,BAIXA
4322905,49,609.204081632653,0.336,0.379,0.292,0.338,21.2,BAIXA
2406809,212,252.50943396226413,0.438,0.357,0.499,0.457,21.2,BAIXA
3136405,97,510.5257731958763,0.415,0.376,0.468,0.402,21.2,BAIXA
3527702,81,384.1234567901234,0.329,0.37,0.421,0.196,21.2,BAIXA
2926004,2470,203.6748987854251,0.478,0.348,0.573,0.513,21.19,BAIXA
2603801,212,184.60849056603772,0.527,0.343,0.541,0.696,21.18,BAIXA
2704104,113,123.95575221238938,0.49,0.318,0.643,0.51,21.17,BAIXA
2514651,64,152.28125,0.493,0.332,0.584,0.562,21.17,BAIXA
2515971,259,108.52509652509652,0.47,0.307,0.563,0.54,21.16,BAIXA
2902252,210,211.96666666666667,0.536,0.349,0.698,0.561,21.15,BAIXA
4108502,241,265.02904564315355,0.403,0.358,0.479,0.371,21.15,BAIXA
2310209,1495,176.01538461538462,0.424,0.34,0.504,0.427,21.15,BAIXA
2409332,216,229.14814814814812,0.48,0.352,0.529,0.558,21.13,BAIXA
3145307,1392,181.5280172413793,0.499,0.341,0.601,0.554,21.12,BAIXA
2507309,513,150.2046783625731,0.513,0.33,0.594,0.616,21.11,BAIXA
2304806,45,256.02222222222224,0.452,0.356,0.479,0.522,21.11,BAIXA
3166808,177,288.38418079096044,0.341,0.36,0.375,0.287,21.1,BAIXA
1400050,504,111.65873015873017,0.587,0.308,0.784,0.669,21.08,BAIXA
2103307,5438,228.5924972416329,0.504,0.351,0.611,0.551,21.08,BAIXA
4115101,266,347.5451127819549,0.398,0.365,0.483,0.347,21.07,BAIXA
3542008,90,316.1555555555556,0.308,0.362,0.259,0.304,21.06,BAIXA
2900355,1187,257.363100252738,0.531,0.355,0.641,0.597,21.05,BAIXA
5103254,494,317.1417004048583,0.459,0.362,0.52,0.494,21.05,BAIXA
2501807,3754,190.4350026638253,0.405,0.342,0.443,0.431,21.04,BAIXA
2914505,1966,202.793997965412,0.434,0.345,0.421,0.535,21.04,BAIXA
2901700,161,112.20496894409938,0.471,0.307,0.489,0.616,21.0,BAIXA
3549003,30,430.9333333333333,0.297,0.369,0.289,0.233,21.0,BAIXA
3546900,46,440.1304347826087,0.31,0.369,0.329,0.232,20.98,BAIXA
2928059,219,273.662100456621,0.538,0.356,0.687,0.572,20.98,BAIXA
2205458,162,112.51851851851852,0.55,0.306,0.742,0.603,20.94,BAIXA
2310001,125,235.152,0.405,0.349,0.429,0.438,20.91,BAIXA
2905156,234,174.30769230769232,0.511,0.335,0.585,0.614,20.91,BAIXA
2207504,474,156.74683544303798,0.552,0.329,0.604,0.724,20.91,BAIXA
2103000,7748,251.25955085183276,0.463,0.351,0.547,0.491,20.88,BAIXA
5007802,107,485.0373831775701,0.356,0.369,0.394,0.306,20.87,BAIXA
3551900,143,293.0,0.286,0.356,0.331,0.171,20.86,BAIXA
3511904,71,344.8169014084507,0.284,0.361,0.31,0.18,20.86,BAIXA
2206407,229,191.31004366812223,0.462,0.339,0.511,0.535,20.86,BAIXA
2609600,12203,285.7751372613292,0.353,0.355,0.322,0.381,20.85,BAIXA
5213004,218,263.3165137614679,0.376,0.352,0.44,0.336,20.84,BAIXA
1721307,107,215.7570093457944,0.451,0.344,0.562,0.447,20.83,BAIXA
2502052,96,180.35416666666663,0.463,0.335,0.546,0.507,20.81,BAIXA
3522802,203,344.7832512315271,0.354,0.36,0.365,0.336,20.81,BAIXA
3528106,106,440.5377358490566,0.289,0.366,0.244,0.257,20.81,BAIXA
2709152,2053,241.2313687286897,0.516,0.348,0.644,0.555,20.8,BAIXA
2609907,3746,205.04191137213027,0.509,0.341,0.627,0.559,20.79,BAIXA
2313203,1669,256.37567405632115,0.486,0.35,0.537,0.57,20.78,BAIXA
2602209,2186,110.9716247139588,0.471,0.302,0.546,0.566,20.78,BAIXA
2402105,325,173.32923076923078,0.458,0.332,0.473,0.568,20.76,BAIXA
2602100,2577,227.63678696158323,0.558,0.345,0.666,0.664,20.76,BAIXA
2707305,1770,164.78418079096045,0.491,0.329,0.65,0.495,20.75,BAIXA
2606507,1169,193.0590248075278,0.566,0.337,0.702,0.659,20.73,BAIXA
2201408,252,170.5793650793651,0.437,0.33,0.535,0.446,20.7,BAIXA
2611705,1252,161.44408945686902,0.485,0.327,0.612,0.517,20.7,BAIXA
1703909,212,334.5471698113208,0.384,0.357,0.42,0.374,20.69,BAIXA
1702208,1609,264.94592914853945,0.448,0.349,0.531,0.465,20.66,BAIXA
2931806,275,226.2436363636364,0.499,0.343,0.528,0.626,20.66,BAIXA
3507209,14,437.7857142857143,0.271,0.363,0.282,0.167,20.65,BAIXA
5209101,511,483.7632093933464,0.33,0.365,0.301,0.323,20.65,BAIXA
2601805,144,164.47222222222223,0.519,0.327,0.688,0.543,20.64,BAIXA
2500536,38,224.42105263157896,0.508,0.342,0.632,0.55,20.63,BAIXA
2917300,1405,193.3622775800712,0.434,0.335,0.521,0.447,20.61,BAIXA
1507458,147,264.3469387755102,0.468,0.348,0.529,0.527,20.61,BAIXA
2407104,3253,244.13218567476176,0.419,0.345,0.467,0.446,20.61,BAIXA
2210383,61,249.9016393442623,0.504,0.346,0.491,0.674,20.61,BAIXA
2111607,232,318.1551724137931,0.475,0.354,0.561,0.511,20.61,BAIXA
5221809,49,480.7959183673469,0.31,0.364,0.271,0.294,20.6,BAIXA
2931707,249,144.41365461847388,0.45,0.318,0.499,0.533,20.58,BAIXA
3152808,309,491.8802588996764,0.322,0.364,0.352,0.25,20.58,BAIXA
2204907,307,104.53745928338762,0.525,0.293,0.685,0.596,20.57,BAIXA
2413300,183,263.1256830601093,0.504,0.347,0.566,0.599,20.56,BAIXA
2908606,1299,172.2409545804465,0.496,0.328,0.586,0.575,20.56,BAIXA
2412708,208,231.54326923076923,0.486,0.342,0.539,0.577,20.56,BAIXA
2201929,216,307.037037037037,0.461,0.352,0.562,0.47,20.55,BAIXA
2807204,188,243.82978723404256,0.464,0.344,0.543,0.505,20.55,BAIXA
2611903,185,146.24864864864864,0.469,0.318,0.569,0.519,20.54,BAIXA
2202711,176,168.2159090909091,0.502,0.326,0.569,0.611,20.52,BAIXA
3163409,40,324.2,0.345,0.353,0.321,0.36,20.52,BAIXA
4114708,85,449.22352941176473,0.33,0.361,0.342,0.286,20.51,BAIXA
4108650,151,249.11920529801324,0.437,0.344,0.404,0.564,20.51,BAIXA
2204006,162,364.2901234567901,0.56,0.356,0.638,0.685,20.51,BAIXA
3166600,21,677.5238095238095,0.287,0.368,0.292,0.201,20.51,BAIXA
5219803,333,286.44144144144144,0.459,0.349,0.54,0.487,20.51,BAIXA
2300903,207,174.7584541062802,0.458,0.328,0.519,0.527,20.51,BAIXA
2705804,177,100.3276836158192,0.52,0.288,0.679,0.593,20.5,BAIXA
2203271,192,129.49479166666666,0.49,0.309,0.582,0.579,20.5,BAIXA
3144375,89,475.5280898876405,0.335,0.362,0.313,0.33,20.5,BAIXA
4200606,8,571.375,0.304,0.365,0.273,0.274,20.49,BAIXA
2509800,319,137.62382445141066,0.536,0.313,0.6,0.696,20.49,BAIXA
2311264,1208,273.7417218543046,0.483,0.347,0.503,0.6,20.49,BAIXA
1507904,1085,176.09493087557604,0.464,0.328,0.51,0.555,20.49,BAIXA
2905404,216,99.41666666666669,0.387,0.287,0.448,0.427,20.49,BAIXA
2312007,1720,176.53546511627906,0.505,0.328,0.586,0.601,20.48,BAIXA
1508126,1053,174.332383665717,0.509,0.327,0.712,0.489,20.47,BAIXA
2210359,184,156.70108695652175,0.431,0.321,0.453,0.52,20.47,BAIXA
2201945,224,154.58482142857142,0.487,0.32,0.598,0.542,20.46,BAIXA
4117206,122,409.7704918032787,0.324,0.358,0.279,0.336,20.46,BAIXA
2311603,1296,210.1612654320988,0.434,0.336,0.515,0.452,20.45,BAIXA
1200708,262,238.3740458015267,0.49,0.341,0.661,0.468,20.44,BAIXA
2909208,1154,89.87868284228769,0.488,0.276,0.622,0.567,20.43,BAIXA
2929602,1186,194.6947723440135,0.442,0.332,0.459,0.536,20.43,BAIXA
2310803,203,176.4729064039409,0.456,0.327,0.471,0.569,20.43,BAIXA
2604809,181,283.56906077348066,0.486,0.347,0.629,0.481,20.42,BAIXA
2411106,98,409.4081632653061,0.488,0.357,0.528,0.58,20.41,BAIXA
3134707,331,260.99093655589127,0.467,0.344,0.521,0.537,20.41,BAIXA
1100940,289,339.21107266435985,0.427,0.352,0.564,0.365,20.39,BAIXA
4306056,121,354.6446280991736,0.36,0.353,0.386,0.341,20.38,BAIXA
2107258,74,204.63513513513516,0.506,0.333,0.642,0.542,20.36,BAIXA
2612109,79,170.9240506329114,0.583,0.324,0.655,0.769,20.36,BAIXA
2804102,155,314.0387096774194,0.431,0.349,0.467,0.478,20.35,BAIXA
2300507,124,438.3387096774193,0.431,0.357,0.474,0.461,20.32,BAIXA
3530201,288,511.12152777777777,0.356,0.36,0.303,0.404,20.32,BAIXA
2210979,86,321.3372093023256,0.477,0.349,0.553,0.529,20.31,BAIXA
2300705,176,322.1931818181818,0.43,0.349,0.455,0.487,20.31,BAIXA
2205904,148,263.31756756756755,0.441,0.342,0.493,0.487,20.29,BAIXA
4100202,60,287.26666666666665,0.403,0.345,0.425,0.439,20.29,BAIXA
5221080,124,285.9193548387097,0.467,0.345,0.578,0.477,20.29,BAIXA
3551405,160,199.90625,0.321,0.33,0.357,0.275,20.25,BAIXA
2902054,209,184.5023923444976,0.494,0.326,0.556,0.6,20.25,BAIXA
2929354,165,193.4060606060606,0.517,0.328,0.654,0.568,20.23,BAIXA
2905107,206,185.88349514563103,0.496,0.326,0.564,0.598,20.23,BAIXA
2607208,3902,197.40697078421323,0.432,0.329,0.513,0.455,20.23,BAIXA
2405108,169,166.85207100591717,0.514,0.32,0.613,0.608,20.21,BAIXA
3108800,36,233.13888888888889,0.436,0.336,0.414,0.559,20.21,BAIXA
2605608,1335,199.15880149812733,0.469,0.329,0.528,0.55,20.21,BAIXA
3536703,300,266.63666666666666,0.3,0.341,0.316,0.244,20.21,BAIXA
2500502,460,118.7891304347826,0.456,0.297,0.521,0.549,20.2,BAIXA
2306207,115,266.9304347826087,0.417,0.341,0.386,0.525,20.2,BAIXA
1500602,3989,240.9360742040612,0.408,0.337,0.505,0.381,20.19,BAIXA
2604502,1215,162.91934156378602,0.449,0.318,0.537,0.493,20.18,BAIXA
2308708,3666,197.461811238407,0.45,0.328,0.518,0.503,20.17,BAIXA
1500131,63,249.57142857142856,0.422,0.338,0.474,0.455,20.17,BAIXA
1506708,1615,258.3250773993808,0.474,0.339,0.526,0.556,20.16,BAIXA
2308005,1649,207.4936325045482,0.435,0.33,0.419,0.555,20.16,BAIXA
3111804,127,467.3858267716536,0.315,0.355,0.287,0.302,20.14,BAIXA
3142254,126,228.64285714285717,0.453,0.334,0.478,0.546,20.14,BAIXA
2410108,349,147.11461318051576,0.486,0.311,0.659,0.489,20.13,BAIXA
4306908,366,305.11475409836066,0.368,0.344,0.415,0.344,20.13,BAIXA
3303906,4905,278.5896024464832,0.29,0.341,0.298,0.231,20.12,BAIXA
4100707,189,342.15343915343914,0.352,0.347,0.43,0.279,20.11,BAIXA
2600807,1360,166.81838235294117,0.476,0.318,0.539,0.57,20.1,BAIXA
3118205,87,331.5977011494253,0.273,0.346,0.26,0.214,20.1,BAIXA
3126802,149,170.71812080536913,0.44,0.319,0.495,0.507,20.09,BAIXA
2705408,165,164.70909090909092,0.551,0.317,0.683,0.654,20.09,BAIXA
3115508,297,322.38047138047136,0.316,0.345,0.286,0.316,20.09,BAIXA
2607703,146,144.81506849315068,0.474,0.309,0.56,0.553,20.08,BAIXA
2508307,1170,248.37008547008543,0.415,0.336,0.451,0.459,20.07,BAIXA
2702603,1165,157.3381974248927,0.495,0.314,0.592,0.579,20.07,BAIXA
2930907,200,295.11,0.481,0.342,0.527,0.573,20.07,BAIXA
4121000,181,339.0718232044199,0.351,0.346,0.319,0.387,20.06,BAIXA
2911303,180,280.1388888888889,0.507,0.34,0.495,0.685,20.06,BAIXA
3136306,2037,386.39813451153657,0.363,0.349,0.386,0.354,20.04,BAIXA
1506138,2538,332.7789598108747,0.392,0.345,0.474,0.358,20.04,BAIXA
2313708,110,235.1090909090909,0.467,0.333,0.522,0.546,20.03,BAIXA
5106158,209,334.8421052631579,0.362,0.345,0.432,0.31,20.03,BAIXA
4107306,39,393.4102564102564,0.255,0.349,0.201,0.214,20.02,BAIXA
3162922,213,200.5305164319249,0.371,0.326,0.458,0.329,20.02,BAIXA
2931905,3117,143.11902470324029,0.504,0.307,0.576,0.628,20.01,BAIXA
1200054,145,169.1793103448276,0.5,0.317,0.7,0.484,20.01,BAIXA
2512002,524,133.12022900763358,0.481,0.302,0.548,0.593,20.01,BAIXA
2921302,233,221.4978540772532,0.45,0.33,0.494,0.525,20.0,BAIXA
3522653,83,187.289156626506,0.427,0.322,0.458,0.502,19.99,BAIXA
4116901,181,402.2099447513812,0.291,0.349,0.308,0.215,19.99,BAIXA
4119152,3303,463.0735694822888,0.261,0.352,0.256,0.174,19.98,BAIXA
2501609,533,217.96435272045028,0.505,0.329,0.602,0.583,19.98,BAIXA
3149150,234,246.14529914529916,0.437,0.334,0.499,0.479,19.98,BAIXA
3157658,215,188.06046511627903,0.516,0.322,0.632,0.593,19.97,BAIXA
2210102,144,216.19444444444449,0.485,0.328,0.577,0.549,19.95,BAIXA
2611533,95,190.09473684210528,0.454,0.322,0.511,0.53,19.94,BAIXA
2705200,130,266.4384615384615,0.53,0.336,0.693,0.56,19.93,BAIXA
3528007,106,388.8962264150944,0.273,0.347,0.281,0.191,19.92,BAIXA
2310951,118,253.5084745762712,0.472,0.334,0.485,0.596,19.92,BAIXA
2408300,2249,140.75411293908402,0.456,0.304,0.504,0.559,19.91,BAIXA
2312205,2580,277.0267441860465,0.451,0.337,0.436,0.58,19.91,BAIXA
3534906,75,395.64,0.301,0.347,0.283,0.272,19.9,BAIXA
2922607,222,172.1576576576577,0.472,0.316,0.571,0.529,19.9,BAIXA
2908507,1423,158.63291139240508,0.394,0.311,0.377,0.493,19.88,BAIXA
2508406,98,261.5204081632653,0.511,0.334,0.517,0.683,19.86,BAIXA
2933158,261,254.70114942528733,0.515,0.333,0.615,0.596,19.86,BAIXA
1506500,2340,211.23760683760685,0.385,0.325,0.417,0.412,19.84,BAIXA
2401651,95,176.2842105263158,0.427,0.316,0.461,0.505,19.83,BAIXA
1303569,160,217.7625,0.474,0.326,0.554,0.541,19.82,BAIXA
2920304,110,188.05454545454543,0.437,0.319,0.476,0.516,19.81,BAIXA
2609303,157,170.9299363057325,0.508,0.314,0.584,0.625,19.81,BAIXA
4100806,72,429.80555555555554,0.34,0.347,0.373,0.301,19.8,BAIXA
1400472,1687,214.4279786603438,0.437,0.325,0.488,0.498,19.8,BAIXA
3158201,253,261.4782608695652,0.46,0.333,0.554,0.492,19.8,BAIXA
2613305,1304,141.61196319018404,0.5,0.302,0.718,0.48,19.78,BAIXA
2907806,1834,211.6008724100327,0.465,0.324,0.585,0.485,19.78,BAIXA
2509206,114,211.6315789473684,0.484,0.324,0.556,0.573,19.78,BAIXA
2612000,150,179.80666666666667,0.419,0.316,0.512,0.428,19.77,BAIXA
4103354,82,320.7560975609756,0.343,0.339,0.344,0.345,19.77,BAIXA
3509809,37,348.6216216216216,0.335,0.341,0.379,0.286,19.75,BAIXA
2911659,126,262.43650793650795,0.454,0.332,0.476,0.554,19.74,BAIXA
3136108,46,205.84782608695653,0.432,0.322,0.423,0.55,19.74,BAIXA
4323101,66,381.45454545454544,0.419,0.343,0.441,0.472,19.73,BAIXA
3135209,3289,238.71723928245663,0.426,0.328,0.449,0.502,19.72,BAIXA
